id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag
id3147615,2,10/5/2016 16:57,10/5/2016 17:04,3,-73.98612213,40.74037933,-73.97258759,40.74671936,N
id2475690,1,10/5/2016 17:52,10/5/2016 18:08,1,-74.00241089,40.73983383,-73.98809052,40.76560211,N
id0918200,1,10/5/2016 17:55,10/5/2016 18:07,1,-73.95602417,40.76797485,-73.94709778,40.79012299,N
id0824682,2,10/5/2016 17:56,10/5/2016 18:06,1,-73.98262024,40.76773834,-73.96726227,40.76102448,N
id1096547,2,10/5/2016 18:04,10/5/2016 18:19,1,-74.0043335,40.75043106,-73.97847748,40.75239182,N
id0924324,2,10/5/2016 18:07,10/5/2016 18:26,2,-73.9590683,40.77566147,-73.9590683,40.77566147,N
id2076445,2,10/5/2016 18:16,10/5/2016 18:24,5,-74.00845337,40.72080994,-73.99304962,40.73088837,N
id2502963,1,10/5/2016 19:03,10/5/2016 19:13,1,-73.98058319,40.78334045,-73.95748901,40.78263855,N
id0320308,2,10/5/2016 19:15,10/5/2016 19:25,1,-73.95432281,40.78990173,-73.9543457,40.77642059,N
id3075902,2,10/5/2016 19:27,10/5/2016 19:44,2,-74.00550079,40.70658875,-73.98581696,40.74420166,N
id1703239,2,10/5/2016 20:15,10/5/2016 20:25,1,-73.96662903,40.76649094,-73.9458847,40.77362823,N
id3127775,1,10/5/2016 20:32,10/5/2016 20:33,1,-73.97589111,40.76014328,-73.97868347,40.75721359,N
id0591179,2,10/5/2016 20:33,10/5/2016 20:38,1,-73.97626495,40.74830246,-73.96429443,40.75655365,N
id3449667,2,10/5/2016 20:39,10/5/2016 21:06,1,-73.96987152,40.76019669,-74.00634003,40.74224091,N
id3538277,1,10/5/2016 20:48,10/5/2016 21:11,1,-74.00991821,40.72096634,-73.96791077,40.75563812,N
id0619673,2,10/5/2016 20:59,10/5/2016 21:05,2,-74.00421143,40.72206116,-73.99326324,40.73345947,N
id2180188,2,10/5/2016 21:15,10/5/2016 21:19,1,-74.00991058,40.71473694,-74.01699066,40.70773697,N
id3390515,2,10/5/2016 21:18,10/5/2016 21:26,1,-73.96533966,40.75952148,-73.94671631,40.77629089,N
id2117201,2,10/5/2016 21:50,10/5/2016 21:55,1,-73.9969635,40.73708725,-73.98177338,40.74067307,N
id1915763,2,10/5/2016 22:00,10/5/2016 22:08,5,-73.97814178,40.7528801,-73.97683716,40.74517059,N
id1436371,2,10/5/2016 22:08,10/5/2016 22:29,1,-73.98265076,40.76383972,-74.00222778,40.73299026,N
id1681405,2,10/5/2016 22:10,10/5/2016 22:24,1,-73.94959259,40.77248383,-73.97016907,40.79930878,N
id0996698,1,10/5/2016 22:11,10/5/2016 22:30,1,-73.8709259,40.77377319,-73.99989319,40.68352509,N
id2951561,2,10/5/2016 22:12,10/5/2016 22:39,1,-74.00553131,40.74105072,-73.9899826,40.77468872,N
id3171737,1,10/5/2016 22:18,10/5/2016 22:22,1,-73.98708344,40.72943878,-73.97805786,40.73541641,N
id2062463,2,10/5/2016 22:28,10/5/2016 22:34,1,-73.99771881,40.72239685,-73.98690033,40.7395401,N
id0291530,1,10/5/2016 22:31,10/5/2016 22:38,1,-73.9728775,40.78543091,-73.95288849,40.77223587,N
id1941715,2,10/5/2016 22:37,10/5/2016 22:56,1,-73.94284058,40.73271942,-73.98244476,40.72875214,N
id0247259,1,10/5/2016 23:12,10/5/2016 23:25,1,-73.97270966,40.75590897,-73.99785614,40.76125336,N
id1798806,2,10/5/2016 23:20,10/5/2016 23:24,5,-74.00585175,40.74011993,-74.00626373,40.73394012,N
id2389659,1,10/5/2016 23:30,10/5/2016 23:45,1,-73.98332214,40.76730347,-73.95484924,40.77839661,N
id2846523,2,10/5/2016 23:31,10/5/2016 23:51,1,-73.97373199,40.76410675,-73.99826813,40.7196579,N
id2707950,1,10/5/2016 23:44,11/5/2016 0:16,1,-73.9732132,40.7552948,-73.950737,40.62639236,N
id3595587,2,10/6/2016 0:31,10/6/2016 0:58,1,-73.99581909,40.76435852,-73.99992371,40.73875046,N
id2584470,1,10/6/2016 0:51,10/6/2016 1:07,1,-74.0003891,40.73242188,-73.95544434,40.76574326,N
id3428906,1,10/6/2016 1:19,10/6/2016 1:38,2,-73.97997284,40.76185989,-73.93006897,40.85871887,N
id0943186,2,10/6/2016 1:30,10/6/2016 1:40,1,-73.98822784,40.72006989,-74.00708771,40.70549011,N
id3419441,1,10/6/2016 1:44,10/6/2016 1:54,1,-74.00813293,40.74033737,-73.99137115,40.7430687,N
id1249988,2,10/6/2016 1:48,10/6/2016 2:09,1,-73.97554016,40.73563004,-73.9629364,40.71200943,N
id0216451,2,10/6/2016 2:20,10/6/2016 2:44,1,-73.96948242,40.75779343,-73.90924835,40.70706558,N
id2021361,1,10/6/2016 3:14,10/6/2016 3:22,1,-73.99224854,40.72141647,-73.97078705,40.7558136,N
id2817110,2,10/6/2016 3:20,10/6/2016 3:40,1,-74.00028229,40.72867966,-73.95139313,40.82498169,N
id3742811,1,10/6/2016 4:05,10/6/2016 4:12,1,-73.95201111,40.77668762,-73.97856903,40.77228546,N
id3274160,2,10/6/2016 6:04,10/6/2016 6:16,2,-73.99611664,40.7382164,-73.95636749,40.76454544,N
id0305344,1,10/6/2016 6:14,10/6/2016 6:14,1,-73.79018402,40.64663696,-73.79018402,40.64664078,N
id0142124,1,10/6/2016 6:48,10/6/2016 6:54,1,-73.99120331,40.75536728,-73.97213745,40.76257324,N
id1642600,1,10/6/2016 6:58,10/6/2016 7:01,1,-73.96102905,40.78059769,-73.95323944,40.78356934,N
id2474487,2,10/6/2016 7:00,10/6/2016 7:07,1,-73.96819305,40.75952911,-73.95018768,40.77180862,N
id2742062,2,10/6/2016 7:08,10/6/2016 7:17,3,-73.97505951,40.78768921,-73.98329163,40.75960159,N
id3240167,2,10/6/2016 7:22,10/6/2016 7:32,1,-73.97660065,40.75709152,-73.95365143,40.77875137,N
id1683262,2,10/6/2016 7:27,10/6/2016 7:32,2,-73.98249817,40.76205444,-73.99152374,40.75013733,N
id1810977,1,10/6/2016 7:34,10/6/2016 7:41,1,-73.96425629,40.77612686,-73.97955322,40.75521088,N
id2960807,1,10/6/2016 7:48,10/6/2016 8:03,1,-73.95504761,40.78357315,-73.9799881,40.76255798,N
id1238436,1,10/6/2016 7:49,10/6/2016 7:58,1,-73.96343231,40.75559235,-73.98109436,40.75480652,N
id2783826,1,10/6/2016 8:07,10/6/2016 8:15,1,-73.98008728,40.74919891,-73.97705078,40.75938034,N
id0610780,1,10/6/2016 8:14,10/6/2016 8:23,1,-73.97556305,40.78181839,-73.97558594,40.76074982,N
id3496070,1,10/6/2016 8:29,10/6/2016 8:34,1,-73.9588623,40.76384354,-73.97238159,40.7592392,N
id3780686,2,10/6/2016 8:30,10/6/2016 8:37,5,-73.9927063,40.75537109,-73.9838028,40.7652092,N
id1630527,2,10/6/2016 8:57,10/6/2016 9:10,3,-73.98756409,40.74331284,-73.97402954,40.75967789,N
id0472034,1,10/6/2016 8:58,10/6/2016 9:06,1,-73.96231079,40.76686859,-73.97076416,40.76160431,N
id0972813,2,10/6/2016 9:22,10/6/2016 9:45,1,-73.97766876,40.75217056,-73.87104034,40.77405167,N
id0501634,2,10/6/2016 9:35,10/6/2016 9:39,2,-73.98329163,40.73474884,-73.99150848,40.7269783,N
id2982100,1,10/6/2016 9:38,10/6/2016 9:59,1,-73.98561859,40.73594284,-74.01383972,40.71489716,N
id2885991,2,10/6/2016 9:44,10/6/2016 9:47,1,-73.95709229,40.76593018,-73.95404053,40.7661705,N
id2682431,1,10/6/2016 10:17,10/6/2016 10:24,1,-73.97103882,40.76144791,-73.98051453,40.77006531,N
id2206575,2,10/6/2016 10:28,10/6/2016 10:57,1,-73.96238708,40.77899551,-74.00556946,40.71669388,N
id2262567,1,10/6/2016 10:29,10/6/2016 10:46,1,-73.99383545,40.74164581,-73.97827148,40.74750137,N
id2974935,1,10/6/2016 10:50,10/6/2016 11:05,4,-73.98487854,40.74769974,-73.97357178,40.75217819,N
id3548161,2,10/6/2016 10:55,10/6/2016 11:22,6,-73.87084961,40.77365875,-73.95794678,40.7652092,N
id2775569,1,10/6/2016 11:36,10/6/2016 11:48,1,-73.96006775,40.76636124,-73.97393036,40.76272964,N
id0352545,2,10/6/2016 11:43,10/6/2016 11:54,1,-73.98213959,40.75409317,-73.97846985,40.76375198,N
id0663470,1,10/6/2016 11:50,10/6/2016 12:06,1,-73.9916153,40.74973297,-73.98209381,40.76346588,N
id2375153,2,10/6/2016 12:09,10/6/2016 12:31,1,-73.97035217,40.752491,-73.99131012,40.74898148,N
id0751011,2,10/6/2016 13:12,10/6/2016 13:45,5,-73.99307251,40.75284958,-73.9730835,40.74055862,N
id0347376,2,10/6/2016 13:14,10/6/2016 13:49,3,-73.98681641,40.75097656,-73.87200928,40.77449036,N
id2928438,1,10/6/2016 13:59,10/6/2016 14:08,1,-73.98783875,40.76984024,-73.97970581,40.78393555,N
id2433043,2,10/6/2016 14:15,10/6/2016 15:01,1,-73.8633728,40.7699585,-73.98480225,40.76834869,N
id0177548,2,10/6/2016 14:18,10/6/2016 14:50,5,-73.98049164,40.75340652,-73.91952515,40.7430687,N
id0023275,2,10/6/2016 14:46,10/6/2016 15:12,1,-73.86363983,40.76970673,-73.94803619,40.80385208,N
id1516014,2,10/6/2016 15:09,10/6/2016 15:27,1,-73.95995331,40.77361298,-73.9885788,40.76256561,N
id2339040,2,10/6/2016 15:27,10/6/2016 16:18,1,-73.98924255,40.75868988,-73.86483002,40.77038956,N
id1115559,2,10/6/2016 15:28,10/6/2016 15:39,1,-73.99734497,40.72585297,-74.0075531,40.74089813,N
id3162906,1,10/6/2016 15:35,10/6/2016 15:39,1,-73.96207428,40.77639771,-73.95274353,40.78600693,N
id0061544,1,10/6/2016 15:39,10/6/2016 16:33,1,-73.97360992,40.74575043,-73.79019928,40.64690399,N
id1000147,2,10/6/2016 15:55,10/6/2016 15:59,1,-73.99736023,40.74676132,-73.99447632,40.74752045,N
id0733441,1,10/6/2016 15:56,10/6/2016 16:12,1,-73.94285583,40.84081268,-73.9760437,40.78884125,N
id3584214,1,10/6/2016 16:06,10/6/2016 16:35,2,-73.99378967,40.73291016,-73.98204803,40.76280594,N
id1517235,2,10/6/2016 17:01,10/6/2016 17:26,2,-73.9812088,40.75923157,-73.96611786,40.8015213,N
id2476183,2,10/6/2016 17:03,10/6/2016 17:24,1,-73.99198914,40.7489624,-73.99518585,40.7231102,N
id3878444,1,10/6/2016 17:32,10/6/2016 17:44,1,-73.97048187,40.76492691,-73.94996643,40.78438187,N
id2210879,1,10/6/2016 17:33,10/6/2016 17:41,1,-73.99047852,40.74019241,-74.0072403,40.73572159,N
id1136580,2,10/6/2016 18:11,10/6/2016 18:18,1,-73.98335266,40.77566147,-73.98208618,40.76336288,N
id1333647,2,10/6/2016 18:29,10/6/2016 18:32,1,-73.99336243,40.7364502,-74.00823975,40.73556137,N
id2021177,2,10/6/2016 18:45,10/6/2016 19:34,1,-73.78799438,40.64147949,-73.94726563,40.79083633,N
id2693164,2,10/6/2016 18:52,10/6/2016 18:57,1,-73.98933411,40.75649643,-73.98600769,40.76216888,N
id0763508,1,10/6/2016 18:53,10/6/2016 19:02,1,-74.00756836,40.73271561,-74.00250244,40.72480392,N
id2093129,1,10/6/2016 19:03,10/6/2016 19:11,1,-73.9786911,40.74116516,-73.98306274,40.73162842,N
id0698724,2,10/6/2016 19:24,10/6/2016 19:40,2,-73.9769516,40.78805161,-73.99820709,40.76105118,N
id2871478,1,10/6/2016 20:16,10/6/2016 20:18,1,-73.95778656,40.77365875,-73.95272827,40.78330994,N
id2259440,2,10/6/2016 20:43,10/6/2016 20:50,1,-73.97743225,40.75801849,-73.9882431,40.7434082,N
id1689214,2,10/6/2016 20:52,10/6/2016 21:02,6,-73.97658539,40.78859329,-73.9805603,40.76208878,N
id2203808,1,10/6/2016 20:54,10/6/2016 20:57,2,-73.97533417,40.76148224,-73.98345947,40.7500267,N
id0236765,1,10/6/2016 21:09,10/6/2016 21:21,1,-73.95380402,40.77070236,-73.9823761,40.72357559,N
id2889465,2,10/6/2016 21:24,10/6/2016 21:32,1,-73.95118713,40.78601074,-73.97084045,40.79341125,N
id0384074,1,10/6/2016 21:29,10/6/2016 21:48,2,-73.97621918,40.75175858,-73.99991608,40.72834015,N
id2603534,1,10/6/2016 21:33,10/6/2016 21:42,2,-73.9630661,40.77408981,-73.98020935,40.7674942,N
id2162940,1,10/6/2016 21:46,10/6/2016 21:55,1,-74.01016998,40.73171997,-73.9990921,40.75474548,N
id2589368,2,10/6/2016 21:58,10/6/2016 22:04,2,-73.9692688,40.76942062,-73.98036957,40.7649498,N
id2538667,1,10/6/2016 22:04,10/6/2016 22:42,1,-73.98227692,40.76800919,-74.17776489,40.69447708,N
id2326430,2,10/6/2016 22:06,10/6/2016 22:23,1,-73.95687866,40.77487183,-73.93650818,40.85718536,N
id2194188,2,10/6/2016 22:16,10/6/2016 22:26,1,-73.98612213,40.72642899,-73.99942017,40.72024918,N
id0873270,2,10/6/2016 22:23,10/6/2016 22:52,1,-73.98340607,40.73880386,-73.93563843,40.82196045,N
id3024438,2,10/6/2016 22:24,10/6/2016 22:41,1,-73.95372009,40.77529526,-73.99119568,40.72631836,N
id1116465,1,10/6/2016 22:46,10/6/2016 22:59,1,-73.97245026,40.75336838,-73.95295715,40.78606415,N
id0285781,2,10/6/2016 22:50,10/6/2016 23:01,2,-73.95275116,40.78334045,-73.98149109,40.76252365,N
id3212280,1,10/6/2016 22:54,10/6/2016 23:04,1,-74.00918579,40.70381927,-74.00695038,40.70533752,N
id2732966,1,10/6/2016 23:05,10/6/2016 23:14,1,-73.97475433,40.79107285,-73.98692322,40.76618958,N
id0655835,2,10/6/2016 23:45,10/6/2016 23:52,1,-73.98207092,40.76248169,-73.96260834,40.76742172,N
id0134108,2,10/6/2016 23:48,11/6/2016 0:10,1,-73.97511292,40.76186371,-73.94384003,40.82521057,N
id1062147,1,10/6/2016 23:54,11/6/2016 0:07,2,-73.98614502,40.77879333,-73.96170807,40.80228806,N
id3607691,1,11/1/2016 0:13,11/1/2016 0:41,3,-73.97567749,40.76538849,-73.97685242,40.76477814,N
id0558782,2,11/1/2016 0:56,11/1/2016 1:01,1,-73.98786163,40.74939346,-73.97274017,40.75670624,N
id0076125,1,11/1/2016 2:05,11/1/2016 2:13,1,-73.97062683,40.79642105,-73.99358368,40.76457596,N
id0065810,1,11/1/2016 2:30,11/1/2016 2:42,1,-74.00205231,40.7191658,-74.00293732,40.71842575,N
id1761622,1,11/1/2016 4:07,11/1/2016 4:16,1,-73.97649384,40.75152969,-73.99538422,40.72319412,N
id1629444,1,11/1/2016 5:49,11/1/2016 5:53,1,-73.99040985,40.73158646,-73.99023438,40.74018097,N
id3326150,2,11/1/2016 5:59,11/1/2016 6:09,1,-73.98712921,40.73941803,-73.94606781,40.78954315,N
id0618376,2,11/1/2016 6:21,11/1/2016 6:25,1,-74.00611877,40.7179184,-74.01350403,40.71568298,N
id0108681,1,11/1/2016 6:21,11/1/2016 6:24,1,-73.98271179,40.7394371,-73.96968842,40.7580986,N
id3328460,1,11/1/2016 6:37,11/1/2016 6:48,1,-73.95923615,40.76013184,-73.98999786,40.77158356,N
id3250285,2,11/1/2016 6:51,11/1/2016 6:58,1,-73.98307037,40.74173737,-74.00605774,40.71611023,N
id2892482,2,11/1/2016 7:29,11/1/2016 7:48,1,-73.99785614,40.6828537,-74.01145172,40.70341873,N
id0975106,2,11/1/2016 7:51,11/1/2016 8:02,6,-73.99141693,40.75006104,-73.98948669,40.74768829,N
id2659776,2,11/1/2016 7:51,11/1/2016 8:14,5,-74.01560211,40.70950699,-73.96935272,40.76065826,N
id1473047,2,11/1/2016 8:04,11/1/2016 8:35,2,-73.88529968,40.77297974,-73.97955322,40.75259018,N
id3163793,2,11/1/2016 8:10,11/1/2016 8:18,1,-73.95913696,40.77782059,-73.97695923,40.78258896,N
id2865346,1,11/1/2016 8:12,11/1/2016 8:22,1,-73.96534729,40.76320648,-73.94673157,40.78486252,N
id0508116,1,11/1/2016 8:13,11/1/2016 8:14,2,-73.96038818,40.76996231,-73.95827484,40.77273941,N
id2449596,2,11/1/2016 8:23,11/1/2016 8:43,3,-74.0034256,40.72668839,-73.94080353,40.79413605,N
id3679416,1,11/1/2016 8:39,11/1/2016 8:49,1,-73.98391724,40.74417114,-73.97862244,40.75268936,N
id0655149,2,11/1/2016 9:02,11/1/2016 9:19,1,-73.98755646,40.75697708,-73.9970932,40.72510529,N
id0060684,2,11/1/2016 9:11,11/1/2016 9:21,6,-73.98967743,40.75672531,-73.99462891,40.7504921,N
id1559219,2,11/1/2016 10:09,11/1/2016 10:11,1,-74.00180817,40.74667358,-74.00208282,40.74121094,N
id3598949,2,11/1/2016 10:10,11/1/2016 10:40,1,-73.87271881,40.77423096,-73.9858017,40.74410629,N
id1442944,1,11/1/2016 10:39,11/1/2016 10:48,1,-73.99093628,40.75060272,-73.98103333,40.75911331,N
id3852586,1,11/1/2016 10:47,11/1/2016 11:14,1,-73.95723724,40.77439499,-73.9834671,40.76134872,N
id3854318,1,11/1/2016 10:48,11/1/2016 10:56,1,-73.99414825,40.75102234,-73.98674774,40.75744247,N
id2884890,2,11/1/2016 10:56,11/1/2016 11:00,2,-73.97164917,40.78271103,-73.96839905,40.79067993,N
id0136242,1,11/1/2016 10:58,11/1/2016 11:10,1,-73.96550751,40.75912857,-73.98803711,40.76043701,N
id2626604,1,11/1/2016 11:02,11/1/2016 11:10,1,-73.97833252,40.74798965,-73.9925766,40.73781586,N
id0238383,1,11/1/2016 11:29,11/1/2016 11:41,2,-73.98776245,40.75502014,-74.00465393,40.74953842,N
id0276440,1,11/1/2016 11:37,11/1/2016 11:53,1,-73.98721313,40.7416687,-73.97126007,40.76421738,N
id2554982,1,11/1/2016 11:49,11/1/2016 12:03,1,-73.96854401,40.76189804,-73.99320984,40.74634933,N
id1839547,2,11/1/2016 12:23,11/1/2016 12:29,1,-73.95833588,40.77479553,-73.95638275,40.78313446,N
id1184494,2,11/1/2016 12:28,11/1/2016 12:35,1,-73.96807098,40.78720093,-73.95423889,40.78448868,N
id0238963,2,11/1/2016 12:42,11/1/2016 13:09,1,-73.98001862,40.78601837,-73.97633362,40.75906754,N
id1364551,2,11/1/2016 12:47,11/1/2016 12:55,4,-74.01600647,40.71601105,-74.00366974,40.72626114,N
id2891806,2,11/1/2016 12:50,11/1/2016 13:06,6,-73.9864502,40.75929642,-73.98272705,40.75237274,N
id2441475,1,11/1/2016 13:16,11/1/2016 14:04,1,-73.78970337,40.64667892,-73.9910965,40.69561768,N
id2810347,1,11/1/2016 13:44,11/1/2016 14:11,1,-73.77670288,40.64536667,-73.90190887,40.69770432,N
id2267351,2,11/1/2016 14:22,11/1/2016 14:27,6,-73.9777832,40.77890015,-73.9850235,40.76845169,N
id2432732,2,11/1/2016 14:24,11/1/2016 14:29,1,-73.97216797,40.75382996,-73.98188782,40.75817108,N
id2837453,1,11/1/2016 14:39,11/1/2016 14:47,1,-73.99414063,40.75113678,-73.99685669,40.74201965,N
id3178164,1,11/1/2016 14:45,11/1/2016 15:02,1,-74.01719666,40.70525742,-74.01058197,40.71878433,N
id1318520,1,11/1/2016 15:13,11/1/2016 15:18,2,-73.98043823,40.78556824,-73.98654175,40.77911377,N
id1410491,1,11/1/2016 15:17,11/1/2016 15:28,1,-73.95446777,40.76419449,-73.9754715,40.7526474,N
id3460561,2,11/1/2016 15:19,11/1/2016 15:31,1,-73.97975922,40.75981522,-73.97814941,40.77882385,N
id3910455,2,11/1/2016 15:59,11/1/2016 16:11,1,-73.98251343,40.74856186,-74.00272369,40.74163055,N
id0565587,1,11/1/2016 15:59,11/1/2016 16:07,1,-73.95935059,40.76334,-73.94501495,40.77917099,N
id2105029,2,11/1/2016 16:20,11/1/2016 16:26,5,-73.94978333,40.76857376,-73.96165466,40.77280045,N
id3790391,2,11/1/2016 16:38,11/1/2016 17:24,1,-73.87062836,40.77357101,-73.97926331,40.68643188,N
id0855521,1,11/1/2016 17:01,11/1/2016 17:42,1,-73.95759583,40.76990128,-74.17745209,40.69059372,N
id1602799,2,11/1/2016 17:04,11/1/2016 17:10,1,-73.96162415,40.77294159,-73.94711304,40.78408051,N
id3114392,1,11/1/2016 17:13,11/1/2016 17:21,2,-73.96359253,40.77427673,-73.96752167,40.76631165,N
id3527473,1,11/1/2016 17:25,11/1/2016 17:36,1,-73.97140503,40.75726318,-73.98001862,40.73248291,N
id2998693,2,11/1/2016 17:42,11/1/2016 18:05,3,-73.97310638,40.78526688,-73.98226166,40.73192596,N
id0862941,2,11/1/2016 18:06,11/1/2016 18:12,1,-73.97271729,40.78501129,-73.95652008,40.78684998,N
id1566398,2,11/1/2016 18:12,11/1/2016 18:14,6,-73.96578217,40.76536179,-73.95892334,40.76911163,N
id0720206,1,11/1/2016 18:14,11/1/2016 18:23,3,-74.00321198,40.72756958,-73.99147797,40.74553299,N
id3833288,1,11/1/2016 18:18,11/1/2016 18:31,1,-73.97901154,40.75341797,-74.00017548,40.72868347,N
id0576488,2,11/1/2016 18:19,11/1/2016 18:25,1,-73.97899628,40.74068832,-73.99189758,40.7425499,N
id2474736,2,11/1/2016 18:23,11/1/2016 18:30,1,-73.97690582,40.73885727,-73.98361206,40.74373627,N
id1521124,2,11/1/2016 18:37,11/1/2016 18:41,1,-73.97724915,40.74914932,-73.97960663,40.74137115,N
id1756755,2,11/1/2016 19:02,11/1/2016 19:12,1,-73.97154236,40.76607132,-73.97150421,40.78370285,N
id0178373,2,11/1/2016 19:07,11/1/2016 19:22,1,-73.98399353,40.74634933,-74.00467682,40.7285614,N
id1504893,1,11/1/2016 19:16,11/1/2016 19:30,1,-73.97727966,40.75818634,-73.95835114,40.78150177,N
id1999935,2,11/1/2016 19:21,11/1/2016 19:31,1,-73.97843933,40.75395584,-73.96847534,40.7656517,N
id0257449,1,11/1/2016 19:39,11/1/2016 19:47,1,-73.99789429,40.76150894,-73.99809265,40.74436188,N
id0481254,2,11/1/2016 19:44,11/1/2016 19:56,3,-73.79016876,40.64411163,-73.87940216,40.64653015,N
id3728641,1,11/1/2016 19:44,11/1/2016 20:00,1,-74.00977325,40.72148895,-73.96285248,40.76311111,N
id2825706,2,11/1/2016 20:00,11/1/2016 20:20,3,-73.97988129,40.7649498,-73.90720367,40.74304199,N
id3532377,1,11/1/2016 20:03,11/1/2016 20:08,1,-73.98878479,40.73695755,-73.98735809,40.74293518,N
id1927469,2,11/1/2016 20:13,11/1/2016 20:29,5,-73.98940277,40.76298141,-73.99778748,40.71825027,N
id0693017,2,11/1/2016 20:18,11/1/2016 20:31,5,-73.96642303,40.76782608,-73.99115753,40.7557106,N
id0220429,2,11/1/2016 20:18,11/1/2016 20:22,2,-73.95361328,40.77119446,-73.94773865,40.78707886,N
id1358659,1,11/1/2016 20:24,11/1/2016 20:47,2,-73.97909546,40.75296021,-73.99935913,40.72380066,N
id3203112,2,11/1/2016 20:25,11/1/2016 20:37,1,-73.97297668,40.75920105,-73.99188232,40.74436188,N
id1745274,1,11/1/2016 20:27,11/1/2016 20:45,2,-74.00247955,40.7264328,-73.96606445,40.76226044,N
id1162080,1,11/1/2016 20:51,11/1/2016 20:56,1,-73.98722076,40.73311615,-73.99894714,40.73246384,N
id2679062,2,11/1/2016 21:21,11/1/2016 21:27,1,-74.01050568,40.71847916,-74.01171112,40.70957565,N
id3089488,1,11/1/2016 21:23,11/1/2016 21:29,1,-73.97695923,40.75556564,-73.99219513,40.76434708,N
id3103927,1,11/1/2016 21:30,11/1/2016 22:12,1,-73.99313354,40.72251892,-73.91920471,40.78295898,N
id3668732,2,11/1/2016 21:42,11/1/2016 21:50,3,-73.98951721,40.74803543,-73.98291016,40.73912811,N
id0470895,1,11/1/2016 21:53,11/1/2016 22:07,1,-74.00745392,40.70478439,-73.93579865,40.81200027,N
id0011327,2,11/1/2016 22:00,11/1/2016 22:25,1,-73.79032135,40.64382935,-73.92442322,40.66941833,N
id3659520,1,11/1/2016 22:03,11/1/2016 22:10,2,-73.99954224,40.73279572,-74.00759125,40.74089813,N
id0310627,1,11/1/2016 22:07,11/1/2016 22:13,2,-73.98629761,40.73992157,-73.9782486,40.73090363,N
id3392123,1,11/1/2016 22:10,11/1/2016 22:19,1,-73.98274994,40.74774933,-73.97898102,40.76416397,N
id0827139,2,11/1/2016 22:46,11/1/2016 22:48,1,-73.95548248,40.76414108,-73.95432281,40.76581955,N
id3913560,2,11/1/2016 22:48,11/1/2016 23:40,2,-74.01265717,40.70217896,-74.30776215,40.56734085,N
id1452765,1,11/1/2016 22:50,11/1/2016 23:12,1,-73.99175262,40.75025558,-73.94498444,40.80334854,N
id0031578,1,11/1/2016 22:58,11/1/2016 23:27,1,-73.78174591,40.64470673,-73.99538422,40.73573685,N
id1756611,1,11/1/2016 23:04,11/1/2016 23:42,2,-73.79050446,40.64398575,-73.9768219,40.74921036,N
id1121355,1,11/1/2016 23:24,11/1/2016 23:32,1,-73.96174622,40.76448822,-73.98339081,40.76030731,N
id2444763,1,11/1/2016 23:38,11/1/2016 23:50,1,-73.98475647,40.7426033,-73.98592377,40.71581268,N
id1496645,1,11/1/2016 23:58,12/1/2016 0:04,1,-73.99044037,40.75108719,-73.97755432,40.73891449,N
id1473441,2,11/1/2016 23:59,12/1/2016 0:09,1,-74.00515747,40.72141647,-73.98652649,40.71954346,N
id3553406,2,11/2/2016 0:04,11/2/2016 0:11,1,-73.97698975,40.76389313,-73.99742126,40.75659943,N
id3609100,1,11/2/2016 0:16,11/2/2016 0:21,1,-73.96850586,40.75902939,-73.95428467,40.77555084,N
id0425090,1,11/2/2016 0:24,11/2/2016 0:31,2,-73.98384857,40.76054382,-73.98130035,40.78265762,N
id3313289,2,11/2/2016 4:58,11/2/2016 5:28,2,-73.98783875,40.74988937,-73.79004669,40.64688873,N
id1028420,1,11/2/2016 6:02,11/2/2016 6:40,1,-73.96794128,40.80216599,-73.93841553,40.68496323,N
id2878629,2,11/2/2016 7:08,11/2/2016 7:14,1,-73.95927429,40.7743721,-73.97123718,40.75616074,N
id2311664,1,11/2/2016 7:42,11/2/2016 8:00,1,-73.91700745,40.74642944,-73.97384644,40.75311661,Y
id0136371,1,11/2/2016 8:24,11/2/2016 8:33,1,-73.95612335,40.77173233,-73.96885681,40.7636795,N
id2790992,1,11/2/2016 8:54,11/2/2016 9:05,1,-73.9866333,40.76163864,-73.9780426,40.7574234,N
id1963791,2,11/2/2016 9:31,11/2/2016 9:41,1,-74.00585938,40.74518204,-73.99344635,40.74067307,N
id0407952,2,11/2/2016 9:31,11/2/2016 9:42,1,-73.99649811,40.75317383,-74.0066452,40.74235535,N
